date,sales,temperature,is_holiday,promotion,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2013/7/5,7366.5,79.48,0,1,11651.46,4984.5,2024.67,15196.91,2862.06
2013/7/12,11578.11,85.41,0,1,7527.1,1244.78,84.18,2626.7,3881.66
2013/7/19,16069.5,79.16,0,1,3313.12,723.52,94.85,1224.91,2471.69
2013/7/26,21331.51,83.17,0,1,1966.46,609.55,91,493.6,2416.2
2010/2/5,31248.98,45.71,0,0,NA,NA,NA,NA,NA
2010/2/12,32148.93,47.93,1,0,NA,NA,NA,NA,NA
2010/2/19,41603.11,47.07,0,0,NA,NA,NA,NA,NA
2010/2/26,49775.52,52.05,0,0,NA,NA,NA,NA,NA
2010/3/5,19604.47,53.04,0,0,NA,NA,NA,NA,NA
2010/3/12,12778.28,63.08,0,0,NA,NA,NA,NA,NA
2010/3/19,10412.88,60.42,0,0,NA,NA,NA,NA,NA
2010/3/26,9755.56,57.06,0,0,NA,NA,NA,NA,NA
2010/4/2,10434.83,65.56,0,0,NA,NA,NA,NA,NA
2010/4/9,9977.96,68,0,0,NA,NA,NA,NA,NA
2010/4/16,9870.22,66.98,0,0,NA,NA,NA,NA,NA
2010/4/23,10136.78,67.87,0,0,NA,NA,NA,NA,NA
2010/4/30,9421.2,70.24,0,0,NA,NA,NA,NA,NA
2010/5/7,9189.2,73.47,0,0,NA,NA,NA,NA,NA
2010/5/14,9959.64,77.18,0,0,NA,NA,NA,NA,NA
2010/5/21,10104.36,75.81,0,0,NA,NA,NA,NA,NA
2010/5/28,9317.56,78.6,0,0,NA,NA,NA,NA,NA
2010/6/4,10146.54,78.53,0,0,NA,NA,NA,NA,NA
2010/6/11,12955.55,82.1,0,0,NA,NA,NA,NA,NA
2010/6/18,13180.05,83.52,0,0,NA,NA,NA,NA,NA
2010/6/25,13667.88,83.79,0,0,NA,NA,NA,NA,NA
2010/7/2,8848.44,82.2,0,0,NA,NA,NA,NA,NA
2010/7/9,13926.04,81.75,0,0,NA,NA,NA,NA,NA
2010/7/16,13822.49,84.32,0,0,NA,NA,NA,NA,NA
2010/7/23,11702.08,83.32,0,0,NA,NA,NA,NA,NA
2010/7/30,10613.17,82.04,0,0,NA,NA,NA,NA,NA
2010/8/6,12485.78,85.13,0,0,NA,NA,NA,NA,NA
2010/8/13,12388.85,86.74,0,0,NA,NA,NA,NA,NA
2010/8/20,10237.78,88.02,0,0,NA,NA,NA,NA,NA
2010/8/27,10502.4,86.15,0,0,NA,NA,NA,NA,NA
2010/9/3,11387.31,84.16,0,0,NA,NA,NA,NA,NA
2010/9/10,11925.71,80.84,1,0,NA,NA,NA,NA,NA
2010/9/17,8845.73,82.36,0,0,NA,NA,NA,NA,NA
2010/9/24,7910.22,76.9,0,0,NA,NA,NA,NA,NA
2010/10/1,9129.23,73.6,0,0,NA,NA,NA,NA,NA
2010/10/8,9335.24,66.99,0,0,NA,NA,NA,NA,NA
2010/10/15,7927.73,69.71,0,0,NA,NA,NA,NA,NA
2010/10/22,8647.36,71.64,0,0,NA,NA,NA,NA,NA
2010/10/29,8635.62,72.04,0,0,NA,NA,NA,NA,NA
2010/11/5,10655.35,62.94,0,0,NA,NA,NA,NA,NA
2010/11/12,10342.72,62.79,0,0,NA,NA,NA,NA,NA
2010/11/19,8609.82,57.72,0,0,NA,NA,NA,NA,NA
2010/11/26,8345.33,68.71,1,0,NA,NA,NA,NA,NA
2010/12/3,7175.77,53.76,0,0,NA,NA,NA,NA,NA
2010/12/10,8614.64,51.13,0,0,NA,NA,NA,NA,NA
2010/12/17,8016.26,52.2,0,0,NA,NA,NA,NA,NA
2010/12/24,7301.41,57.16,0,0,NA,NA,NA,NA,NA
2010/12/31,7577.59,53.2,1,0,NA,NA,NA,NA,NA
2011/1/7,8473.71,53.35,0,0,NA,NA,NA,NA,NA
2011/1/14,13126.15,44.76,0,0,NA,NA,NA,NA,NA
2011/1/21,20126.95,50.74,0,0,NA,NA,NA,NA,NA
2011/1/28,22716.7,48.71,0,0,NA,NA,NA,NA,NA
2011/2/4,30331.69,45.95,0,0,NA,NA,NA,NA,NA
2011/2/11,28257.3,43.57,1,0,NA,NA,NA,NA,NA
2011/2/18,31905.97,61.58,0,0,NA,NA,NA,NA,NA
2011/2/25,43712.78,67.4,0,0,NA,NA,NA,NA,NA
2011/3/4,50701.3,65.11,0,0,NA,NA,NA,NA,NA
2011/3/11,18368.51,61.29,0,0,NA,NA,NA,NA,NA
2011/3/18,14288.22,69.47,0,0,NA,NA,NA,NA,NA
2011/3/25,13403.63,72.94,0,0,NA,NA,NA,NA,NA
2011/4/1,13085.95,68.76,0,0,NA,NA,NA,NA,NA
2011/4/8,11676.98,72.55,0,0,NA,NA,NA,NA,NA
2011/4/15,10487.17,75.88,0,0,NA,NA,NA,NA,NA
2011/4/22,8548.87,76.91,0,0,NA,NA,NA,NA,NA
2011/4/29,9350.9,78.69,0,0,NA,NA,NA,NA,NA
2011/5/6,39954.04,69.45,0,0,NA,NA,NA,NA,NA
2011/5/13,35351.21,79.87,0,0,NA,NA,NA,NA,NA
2011/5/20,36826.95,75.79,0,0,NA,NA,NA,NA,NA
2011/5/27,34660.16,84.41,0,0,NA,NA,NA,NA,NA
2011/6/3,38086.19,84.29,0,0,NA,NA,NA,NA,NA
2011/6/10,32668.67,84.84,0,0,NA,NA,NA,NA,NA
2011/6/17,34118.11,86.96,0,0,NA,NA,NA,NA,NA
2011/6/24,33872.07,84.94,0,0,NA,NA,NA,NA,NA
2011/7/1,37809.49,85.1,0,0,NA,NA,NA,NA,NA
2011/7/8,36174.43,85.38,0,0,NA,NA,NA,NA,NA
2011/7/15,34740.19,87.14,0,0,NA,NA,NA,NA,NA
2011/7/22,33806.71,86.19,0,0,NA,NA,NA,NA,NA
2011/7/29,33437.8,88.07,0,0,NA,NA,NA,NA,NA
2011/8/5,37168.34,88.45,0,0,NA,NA,NA,NA,NA
2011/8/12,33657.7,88.88,0,0,NA,NA,NA,NA,NA
2011/8/19,35571.47,88.44,0,0,NA,NA,NA,NA,NA
2011/8/26,36380.36,87.67,0,0,NA,NA,NA,NA,NA
2011/9/2,40548.19,89.12,0,0,NA,NA,NA,NA,NA
2011/9/9,36579.96,81.72,1,0,NA,NA,NA,NA,NA
2011/9/16,35059.52,83.63,0,0,NA,NA,NA,NA,NA
2011/9/23,34454.69,80.19,0,0,NA,NA,NA,NA,NA
2011/9/30,39773.71,82.58,0,0,NA,NA,NA,NA,NA
2011/10/7,39781.45,75.54,0,0,NA,NA,NA,NA,NA
2011/10/14,35234.66,73.75,0,0,NA,NA,NA,NA,NA
2011/10/21,36624.71,69.03,0,0,NA,NA,NA,NA,NA
2011/10/28,36419.68,71.04,0,0,NA,NA,NA,NA,NA
2011/11/4,40973.88,59.31,0,0,NA,NA,NA,NA,NA
2011/11/11,36461.66,61.7,0,1,8787.59,2006.62,200.01,570.57,1005.33
2011/11/18,39706.1,63.91,0,1,1383.53,23.27,19.95,865.09,2926.05
2011/11/25,36404.6,68,1,1,41.74,10.47,37612.74,NA,135.16
2011/12/2,38321.88,54.97,0,1,850.86,18.94,781.71,394.29,7297.1
2011/12/9,36603.78,49.26,0,1,4059.38,6.47,123.42,833.44,3018.08
2011/12/16,33999.01,57.95,0,1,1864.61,NA,170.36,187.42,1500.38
2011/12/23,32497.43,53.41,0,1,89.98,0.24,411.52,NA,586.66
2011/12/30,34912.45,48.29,1,1,1449.16,14356.07,66.66,81.43,777.35
2012/1/6,35772.82,52.42,0,1,3824.22,9389.98,15,415.36,1476.85
2012/1/13,34693.27,51.86,0,1,3927.76,3323.64,NA,226.97,1725.19
2012/1/20,32902.26,56.2,0,1,720.82,1629.26,1.46,16.05,799.5
2012/1/27,35202.44,58.06,0,1,774.55,349.99,NA,4,328.72
2012/2/3,37980.55,59.33,0,1,9667.5,268.29,0.6,8368.15,804.24
2012/2/10,35008.03,51.65,1,1,8687.47,1594.87,2.2,2144.87,2577.83
2012/2/17,37078.61,52.39,0,1,2706.87,3128.74,1.88,2396.68,1631.28
2012/2/24,46201.27,60.12,0,1,6129.28,1802.84,NA,301.48,1929.71
2012/3/2,37110.55,61.65,0,1,3552.58,601.32,NA,2666.22,1524.87
2012/3/9,36364.31,60.71,0,1,8368.5,298.46,1.39,1340.29,1416.22
2012/3/16,39154.41,64,0,1,2588.06,80.89,3.2,909.76,491.83
2012/3/23,47893.23,66.53,0,1,737.08,36.1,1.43,92.11,583.9
2012/3/30,36913.8,69.36,0,1,825.1,99.83,1.25,113.25,388.39
2012/4/6,37947.8,73.01,0,1,4433.71,NA,24.45,1282.3,1062.83
2012/4/13,34393.95,72.83,0,1,5359.22,1673.42,3,682.03,1371.55
2012/4/20,33735.58,72.05,0,1,2784.82,130.68,1.75,425.29,904.8
2012/4/27,32905.88,73.39,0,1,1178.7,NA,2.95,36.5,351.97
2012/5/4,35870.49,79.51,0,1,2430.23,NA,30.92,1159.71,1432.53
2012/5/11,37373.33,75.19,0,1,3794.95,NA,0.25,813.77,618.46
2012/5/18,36479.25,72.38,0,1,3208.73,NA,0.3,143.23,805.06
2012/5/25,33677.18,78.58,0,1,3032.03,NA,291.17,536.82,580.87
2012/6/1,37943.96,81.55,0,1,2664.55,10,220.03,618.49,1940.77
2012/6/8,35229.12,81.65,0,1,5770.48,28.6,30.18,283.7,2093.48
2012/6/15,34863.03,84.66,0,1,2014.47,31.8,1,631.17,835.34
2012/6/22,34813.12,82.7,0,1,1843.45,11.2,0.51,421.71,1743.54
2012/6/29,34451.9,86.42,0,1,2297.32,8,NA,395.28,1182.52
2012/7/6,36514.43,83.14,0,1,2625.99,30.7,28.16,703.16,1962.17
2012/7/13,33466.89,82.28,0,1,3196.9,20.8,2.02,302.29,451.1
2012/7/20,35132.7,81.38,0,1,1266.72,66.2,3.83,149.62,558.02
2012/7/27,34528.56,84.94,0,1,3447.28,31,2.46,1791.7,1107.97
2012/8/3,37827.69,86.55,0,1,5683.49,37.2,0.04,2484.22,639.29
2012/8/10,33471.81,85.85,0,1,3375.44,28.4,2.4,1880.43,555.9
2012/8/17,34137.41,87.36,0,1,990.08,44.2,NA,401.46,430.69
2012/8/24,36790.72,83.01,0,1,3062.02,26.8,NA,1004.51,1285.29
2012/8/31,42508.02,85.18,0,1,6599.69,27.8,24.7,1743.76,428.74
2012/9/7,35376.06,84.99,1,1,2266.83,19,8.31,419.87,926.86
2012/9/14,35523.17,78.36,0,1,3589.7,NA,3.72,2080.29,1760.69
2012/9/21,35062.02,72.78,0,1,3233.34,1.91,7.69,878.66,1602.11
2012/9/28,36451.71,77.46,0,1,2493.82,NA,1.5,890.65,715.52
2012/10/5,39149.99,72.74,0,1,1750.8,NA,3.01,480.24,646.82
2012/10/12,33930.8,70.31,0,1,775.31,NA,2.78,498.54,328.16
2012/10/19,34630.02,73.44,0,1,629.25,NA,7.5,75.11,3010.32
2012/10/26,35555.5,74.66,0,1,370.99,6.35,4,5.94,180.07
2012/11/2,39339.09,61.61,0,1,3218.13,420.29,0.55,1498.52,749.71
2012/11/9,37449.94,68.72,0,1,2540.75,985.52,0.85,273.23,422.66
2012/11/16,39148.87,61.1,0,1,1933.43,197.19,48.6,433.85,961.97
2012/11/23,37495.2,61.69,1,1,145.3,NA,54466.91,NA,60.92
2012/11/30,36589.07,57.5,0,1,1573.54,NA,1095.99,157.62,2066.71
2012/12/7,35105.96,65.09,0,1,5342.1,NA,201,317.78,2210.24
2012/12/14,34108.12,54.72,0,1,1214.46,NA,28,119.11,861.4
2012/12/21,32655.07,59.39,0,1,3318.97,NA,10,397.02,296.66
2012/12/28,32830.81,51.76,1,1,6542.05,10952.76,70.6,201.38,327.07
2013/1/4,37397.63,46.52,0,1,2917.32,7821.32,0.2,171.09,570.6
2013/1/11,35000.3,49.83,0,1,2503.67,3395,0.52,160.25,1366.37
2013/1/18,33954.55,49.09,0,1,659.55,779.95,2.1,43.05,674.45
2013/1/25,34247.26,57.85,0,1,524.43,838.33,0.1,19.79,907.5
2013/2/1,39354.84,62.81,0,1,2513.52,665.85,30,3221.12,679.96
2013/2/8,36826.52,62.77,1,1,29091.04,224.97,163.55,6151.53,782.92
2013/2/15,37656.58,57.36,0,1,7962.18,1467.18,NA,940.34,1509.96
2013/2/22,46564.14,59.96,0,1,2005.31,1497.57,NA,122.48,527.75
2013/3/1,38489.63,54.19,0,1,3805.93,81.37,NA,108.54,490.13
2013/3/8,38729.31,57.25,0,1,6458.44,34.88,4,892.51,1095.59
2013/3/15,38266.47,61.99,0,1,3634.62,NA,1.5,149.77,637.86
2013/3/22,47785.93,70.38,0,1,2657.14,NA,246,392.86,450.58
2013/3/29,37371.22,60.69,0,1,2177.83,NA,199.96,103.87,672
2013/4/5,40925.76,65.89,0,1,9649.15,1285.04,316.3,65.46,835.58
2013/4/12,36582.36,67.56,0,1,900.72,716.86,53.54,151.17,637.16
2013/4/19,33780.2,71.69,0,1,976.83,0.01,60,40.4,851.01
2013/4/26,33613.91,65.23,0,1,539.28,NA,60.37,135.01,572.62
2013/5/3,40274.83,69.73,0,1,2889.32,13,10.61,496.24,1019.91
2013/5/10,39305.13,68.93,0,1,1455.45,78,27.23,125.67,1513.48
2013/5/17,36550.46,75.33,0,1,3388.65,145,2,321.8,1038.01
2013/5/24,34953.85,81.27,0,1,3234.31,53,136.4,280.23,1197.92
2013/5/31,38459.98,78.99,0,1,3301.63,8.51,144.57,56.15,628.77
2013/6/7,38934.77,80.11,0,1,3996.14,70.74,160.6,1534.4,1694.48
2013/6/14,38125.32,78.61,0,1,1728.99,94.8,235,433.38,1984.14
2013/6/21,36586.52,82.81,0,1,875.97,117.68,165.2,262.81,1858.59
2013/6/28,37718.51,85.14,0,1,1619.96,444.19,NA,364.24,1954.88
2013/7/5,42060.21,81.59,0,1,3251.59,937.9,310.4,1452.64,1440.44
2013/7/12,37449.26,84.86,0,1,1362.23,645.99,34.5,255.54,2033.65
2013/7/19,36350.03,81.11,0,1,718.43,228.54,37,521.39,627.68
2013/7/26,36894.54,85.53,0,1,586.26,256.64,NA,88.91,1152.08
2010/2/5,41897.55,43.76,0,0,NA,NA,NA,NA,NA
2010/2/12,35840.06,28.84,1,0,NA,NA,NA,NA,NA
2010/2/19,34536.29,36.45,0,0,NA,NA,NA,NA,NA
2010/2/26,38270.34,41.36,0,0,NA,NA,NA,NA,NA
2010/3/5,41566.55,43.49,0,0,NA,NA,NA,NA,NA
2010/3/12,41124.27,49.63,0,0,NA,NA,NA,NA,NA
2010/3/19,39019.74,55.19,0,0,NA,NA,NA,NA,NA
2010/3/26,37400.31,39.91,0,0,NA,NA,NA,NA,NA
2010/4/2,39758.77,48.77,0,0,NA,NA,NA,NA,NA
2010/4/9,44936.96,54.16,0,0,NA,NA,NA,NA,NA
2010/4/16,38073.91,56.23,0,0,NA,NA,NA,NA,NA
2010/4/23,38080.05,56.87,0,0,NA,NA,NA,NA,NA
2010/4/30,35197.59,53.04,0,0,NA,NA,NA,NA,NA
2010/5/7,41305.39,56.77,0,0,NA,NA,NA,NA,NA
2010/5/14,40343.83,62.35,0,0,NA,NA,NA,NA,NA
2010/5/21,38105.9,67.4,0,0,NA,NA,NA,NA,NA
2010/5/28,36674.67,67.73,0,0,NA,NA,NA,NA,NA
2010/6/4,37802.97,70.83,0,0,NA,NA,NA,NA,NA
2010/6/11,39549.27,78.45,0,0,NA,NA,NA,NA,NA
2010/6/18,35044.06,81.53,0,0,NA,NA,NA,NA,NA
2010/6/25,34507.34,81.1,0,0,NA,NA,NA,NA,NA
2010/7/2,34647.33,73.66,0,0,NA,NA,NA,NA,NA
2010/7/9,39311.93,80.35,0,0,NA,NA,NA,NA,NA
2010/7/16,35446.18,78.53,0,0,NA,NA,NA,NA,NA
2010/7/23,35549.19,79.78,0,0,NA,NA,NA,NA,NA
2010/7/30,36292.6,80.7,0,0,NA,NA,NA,NA,NA
2010/8/6,32229.38,76.53,0,0,NA,NA,NA,NA,NA
2010/8/13,29620.81,78.08,0,0,NA,NA,NA,NA,NA
2010/8/20,26468.27,78.83,0,0,NA,NA,NA,NA,NA
2010/8/27,24101.89,74.44,0,0,NA,NA,NA,NA,NA
2010/9/3,23082.14,76.8,0,0,NA,NA,NA,NA,NA
2010/9/10,21498.92,73.54,1,0,NA,NA,NA,NA,NA
2010/9/17,22632.57,64.91,0,0,NA,NA,NA,NA,NA
2010/9/24,38971.89,60.96,0,0,NA,NA,NA,NA,NA
2010/10/1,29967.92,63.96,0,0,NA,NA,NA,NA,NA
2010/10/8,18516.45,67.73,0,0,NA,NA,NA,NA,NA
2010/10/15,11570.27,62.03,0,0,NA,NA,NA,NA,NA
2010/10/22,24763.98,64.17,0,0,NA,NA,NA,NA,NA
2010/10/29,22006.41,56.94,0,0,NA,NA,NA,NA,NA
2010/11/5,19260.44,51.6,0,0,NA,NA,NA,NA,NA
2010/11/12,16891.66,52.65,0,0,NA,NA,NA,NA,NA
2010/11/19,16157.17,48.05,0,0,NA,NA,NA,NA,NA
2010/11/26,15784.6,48.08,1,0,NA,NA,NA,NA,NA
2010/12/3,22932.26,46.4,0,0,NA,NA,NA,NA,NA
2010/12/10,21817.36,42.4,0,0,NA,NA,NA,NA,NA
2010/12/17,19778.44,46.57,0,0,NA,NA,NA,NA,NA
2010/12/24,19054.58,43.21,0,0,NA,NA,NA,NA,NA
2010/12/31,18887.71,38.09,1,0,NA,NA,NA,NA,NA
2011/1/7,20249.54,39.34,0,0,NA,NA,NA,NA,NA
2011/1/14,17918.22,31.6,0,0,NA,NA,NA,NA,NA
2011/1/21,17313.46,38.34,0,0,NA,NA,NA,NA,NA
2011/1/28,16472.48,40.6,0,0,NA,NA,NA,NA,NA
2011/2/4,16926.17,34.61,0,0,NA,NA,NA,NA,NA
2011/2/11,15544.62,33.29,1,0,NA,NA,NA,NA,NA
2011/2/18,15412.44,48.17,0,0,NA,NA,NA,NA,NA
2011/2/25,13570.32,49,0,0,NA,NA,NA,NA,NA
2011/3/4,15390.52,46.56,0,0,NA,NA,NA,NA,NA
2011/3/11,17776.56,50.93,0,0,NA,NA,NA,NA,NA
2011/3/18,15862.61,51.86,0,0,NA,NA,NA,NA,NA
2011/3/25,17039.38,59.1,0,0,NA,NA,NA,NA,NA
2011/4/1,23381.38,56.99,0,0,NA,NA,NA,NA,NA
2011/4/8,19853.57,62.61,0,0,NA,NA,NA,NA,NA
2011/4/15,20443.05,62.34,0,0,NA,NA,NA,NA,NA
2011/4/22,19525.85,68.8,0,0,NA,NA,NA,NA,NA
2011/4/29,16377.46,64.22,0,0,NA,NA,NA,NA,NA
2011/5/6,23903.81,63.41,0,0,NA,NA,NA,NA,NA
2011/5/13,23698.89,70.65,0,0,NA,NA,NA,NA,NA
2011/5/20,24716.49,70.49,0,0,NA,NA,NA,NA,NA
2011/5/27,70158.86,73.65,0,0,NA,NA,NA,NA,NA
2011/6/3,36472.02,78.26,0,0,NA,NA,NA,NA,NA
2011/6/10,49517.17,80.05,0,0,NA,NA,NA,NA,NA
2011/6/17,59589.48,83.51,0,0,NA,NA,NA,NA,NA
2011/6/24,85676.09,81.85,0,0,NA,NA,NA,NA,NA
2011/7/1,32280.82,84.54,0,0,NA,NA,NA,NA,NA
2011/7/8,22699.69,84.59,0,0,NA,NA,NA,NA,NA
2011/7/15,17445.37,83.27,0,0,NA,NA,NA,NA,NA
2011/7/22,18438.07,82.84,0,0,NA,NA,NA,NA,NA
2011/7/29,22118.7,84.36,0,0,NA,NA,NA,NA,NA
2011/8/5,31280.62,86.09,0,0,NA,NA,NA,NA,NA
2011/8/12,36667.65,82.98,0,0,NA,NA,NA,NA,NA
2011/8/19,31092.62,82.77,0,0,NA,NA,NA,NA,NA
2011/8/26,23870.31,81.47,0,0,NA,NA,NA,NA,NA
2011/9/2,28902.37,77.99,0,0,NA,NA,NA,NA,NA
2011/9/9,23704.37,73.34,1,0,NA,NA,NA,NA,NA
2011/9/16,22685.69,72.76,0,0,NA,NA,NA,NA,NA
2011/9/23,18719.22,69.23,0,0,NA,NA,NA,NA,NA
2011/9/30,23598.55,72.15,0,0,NA,NA,NA,NA,NA
2011/10/7,22393.09,65.79,0,0,NA,NA,NA,NA,NA
2011/10/14,22719.82,63.75,0,0,NA,NA,NA,NA,NA
2011/10/21,21786.16,64.79,0,0,NA,NA,NA,NA,NA
2011/10/28,17503.28,55.31,0,0,NA,NA,NA,NA,NA
2011/11/4,16195.54,49.86,0,0,NA,NA,NA,NA,NA
2011/11/11,15587.78,47.12,0,1,12851.52,16658.47,430.13,5630.01,9213.39
2011/11/18,15575.25,50.44,0,1,4539.94,840.56,372.9,613.96,5358.13
2011/11/25,16613.98,47.96,1,1,561.45,137.88,83340.33,44.04,9239.23
2011/12/2,16848.76,38.71,0,1,9762.39,160.94,2260.29,4767.86,28604.2
2011/12/9,18648.73,31.64,0,1,5857.72,30,984.98,4692.5,13503.99
2011/12/16,17861.56,36.44,0,1,2756.67,72.3,1790.15,777.65,10261.95
2011/12/23,21695.24,35.92,0,1,2461.94,69.05,2938.24,52,4396.76
2011/12/30,19239.86,36.89,1,1,3496.13,72413.71,399.77,776.26,5012.53
2012/1/6,17989.45,38.64,0,1,7857.71,38677.72,234,863.22,8682.95
2012/1/13,18444.8,34.41,0,1,3666.28,14553.37,76.37,820.37,5955.28
2012/1/20,19331.53,42.09,0,1,2109.41,7040.02,44.16,918.36,1116.83
2012/1/27,17406.68,40.31,0,1,1346.06,3740.12,46.16,445.47,2451.89
2012/2/3,21183.42,41.81,0,1,50820.76,4033.29,285.11,48086.64,7456.15
2012/2/10,21320.93,33,1,1,11374.63,7208.51,118.37,12869.78,10618.93
2012/2/17,18643.51,34.19,0,1,14225.99,11049.65,17.36,11912.49,7565.99
2012/2/24,15478.26,41.31,0,1,9777.71,4703.88,5.4,1179.72,9352.14
2012/3/2,20432.91,50.38,0,1,18564.88,1394.86,32.93,10714.6,3592.82
2012/3/9,19075.78,53.63,0,1,8779.57,602.02,8.53,1103.64,9464.98
2012/3/16,19386.23,59.81,0,1,5669.21,37.12,NA,8540.87,2544.94
2012/3/23,20562.37,59.07,0,1,8806.8,-10.5,5.99,739.14,4396.97
2012/3/30,16385.37,72.63,0,1,2565.8,442.52,6.5,487.66,4076.68
2012/4/6,30352.06,67.69,0,1,11341.17,NA,73.38,5677.89,7821.95
2012/4/13,22917.89,68.69,0,1,12506.74,5941.43,30.84,3915.29,4392.95
2012/4/20,32700.34,68.6,0,1,2774.39,4279.41,43.43,2409.97,4544.22
2012/4/27,26391.79,76.47,0,1,3993.66,97.77,26.68,113.37,3947.45
2012/5/4,31956.07,80.14,0,1,13737.91,NA,93.65,6993.97,4541.89
2012/5/11,31002.65,67.64,0,1,20499.88,86,103.05,5005.96,3815.16
2012/5/18,27339.37,68.43,0,1,6531.12,NA,99.91,2290.18,2521.84
2012/5/25,79340.15,77.47,0,1,4330.02,436,862.31,3268.41,3749.53
2012/6/1,32572.27,77.41,0,1,10165.22,8.6,47.93,2676.33,4896.34
2012/6/8,41782.13,78.11,0,1,7429.46,249.8,7.86,4235.27,9690.55
2012/6/15,43479.7,80.94,0,1,16063.84,84,0.22,2105.39,6113.16
2012/6/22,61483.82,81.63,0,1,6619.2,351.22,3.48,5390.02,10920.89
2012/6/29,34981.76,84.23,0,1,3756.11,211.6,NA,2114.26,6371.15
2012/7/6,23105.81,80.37,0,1,9789.03,90,157.62,10671.47,3864.91
2012/7/13,19281.61,76.86,0,1,11075.38,151,17.27,3810.25,4766.88
2012/7/20,19298.42,79.14,0,1,4799.23,47.55,30.56,634.78,4648.91
2012/7/27,21376.42,81.06,0,1,7011.68,68.7,4.26,13565.83,3841.61
2012/8/3,28307.43,83.86,0,1,29127.2,42.27,58.34,22663.73,10925.99
2012/8/10,38096.04,83.21,0,1,16996.42,36.6,60.94,4777.2,3937.09
2012/8/17,46219.96,81.41,0,1,2531.63,15.04,5.54,1269.13,3528.9
2012/8/24,30797.88,75.76,0,1,9983.59,NA,23.4,8115.89,7158.66
2012/8/31,30642.53,76.47,0,1,19617.58,1.02,68.29,7187.73,6428.12
2012/9/7,25492.21,82.09,1,1,9082.61,16,59.06,7217.88,8026.47
2012/9/14,29345.72,68.2,0,1,13802.34,NA,23.12,3643.77,12517.18
2012/9/21,25442.13,68.97,0,1,11214.89,5.73,16.84,6376.86,4417.13
2012/9/28,22392.09,71.74,0,1,5333.92,5.73,2.94,1931.02,9753.37
2012/10/5,28386.81,63.07,0,1,5918.34,NA,126.57,3674.49,6807.07
2012/10/12,18458.33,57.11,0,1,4975.39,NA,61.17,1513.17,5905.53
2012/10/19,16645.01,64.46,0,1,6313.84,NA,15.05,2421.08,5885.12
2012/10/26,17170.39,63.64,0,1,1763.13,88.76,66.76,NA,7577.14
2012/11/2,18953.07,53.31,0,1,3717.8,7665.66,23,190.24,1586.46
2012/11/9,17277.63,59.47,0,1,28299.04,6412.64,73.18,9912.23,7259.32
2012/11/16,17955.73,49.86,0,1,14400.63,409.67,205.09,1497.33,7862.4
2012/11/23,18625.67,55.09,1,1,3365.61,6.93,93310.3,497.28,3938.54
2012/11/30,17233.25,50.91,0,1,4642.37,NA,5146.88,243.5,9819.68
2012/12/7,24752.99,53.67,0,1,10755.57,NA,822,2966,22677.91
2012/12/14,21376.63,42.57,0,1,3409.42,NA,180,764.25,4930.05
2012/12/21,24337.24,44.8,0,1,3564.6,137.92,118.28,21.32,1239.78
2012/12/28,20233.9,37.93,1,1,7712.77,50636.71,347,6.24,862.39
2013/1/4,19684.48,33.11,0,1,9471.27,42065.3,56.17,NA,4980.46
2013/1/11,18089.61,38.92,0,1,4749.65,23457.11,4.22,522.96,3743.86
2013/1/18,17896.46,34.06,0,1,5219.94,3758.9,12.1,23.97,2112.04
2013/1/25,14105.4,47.49,0,1,15302.22,1652.63,0.3,1257.32,1547.68
2013/2/1,17615.28,49.07,0,1,27134.98,861.18,870.2,29210.08,1663.48
2013/2/8,18232.46,49.86,1,1,56705.09,564.98,521.82,45331.3,7730.26
2013/2/15,15440.65,44.7,0,1,41326.97,10303.91,630.8,17516.52,3782.94
2013/2/22,22446.23,44.68,0,1,15128.45,10149.27,31.4,6451.6,4875.84
2013/3/1,18615.76,42.56,0,1,27132.59,762.39,3.2,1621.99,3526.18
2013/3/8,18236.15,53.21,0,1,23306.04,779.6,164.42,12389.6,9316.71
2013/3/15,19369.52,53.39,0,1,9361.09,NA,28.59,3602.71,2161.72
2013/3/22,25798.78,58.55,0,1,17721.81,NA,513.5,4370.01,3365.76
2013/3/29,22560.39,50.36,0,1,3949.07,NA,489.46,182,7265.39
2013/4/5,25508.81,57.7,0,1,8031.33,12906.43,641.98,4801.53,2723.41
2013/4/12,20920.03,60.06,0,1,7876.11,1269.44,201.06,2776.58,7702.91
2013/4/19,20413.83,63.28,0,1,3578.12,96.18,183.6,358.15,2039.26
2013/4/26,25846.94,58.15,0,1,3087.47,NA,199.38,82.48,3223.06
2013/5/3,5749.03,64.18,0,1,13789.79,14,218.21,7299.53,8146.91
2013/5/10,9135,64.01,0,1,10686.88,388.94,118.4,4406.85,6098.37
2013/5/17,6060.26,70.5,0,1,12026.21,272.94,23.04,2030.97,8818.06
2013/5/24,5244.56,76.73,0,1,3560.92,144.06,723.61,3657.09,9179.04
2013/5/31,4221.25,79.17,0,1,2536.65,443.94,483.9,28.76,4652.59
2013/6/7,5619,78.11,0,1,14278.29,529.53,566.96,11824.87,6092.91
2013/6/14,4906.05,79.24,0,1,14141.85,760.84,1125.14,4775.63,8842
2013/6/21,7468.33,79.1,0,1,3423.81,176.93,457.43,7953.47,5443.06
2013/6/28,4132.61,86.29,0,1,6723.27,358.37,3,3450.8,7483.44
